User_Id,Time,Category,Operation,Order_Id,Transaction_Id,Primary_Asset,Realized_Amount_For_Primary_Asset,Realized_Amount_For_Primary_Asset_In_USD_Value,Base_Asset,Realized_Amount_For_Base_Asset,Realized_Amount_For_Base_Asset_In_USD_Value,Quote_Asset,Realized_Amount_For_Quote_Asset,Realized_Amount_For_Quote_Asset_In_USD_Value,Fee_Asset,Realized_Amount_For_Fee_Asset,Realized_Amount_For_Fee_Asset_In_USD_Value,Payment_Method,Withdrawal_Method,Additional_Note
58864280,2023-11-16 03:47:25,Spot Trading,Buy,1105980248,2306305037,"","","",BTC,0.00027000,9.76178770,USDT,10.10416680,10.10455672,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 03:48:27,Spot Trading,Buy,1105980815,2306306507,"","","",BTC,0.00027000,9.76178770,USDT,10.10062980,10.10101958,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 04:11:45,Spot Trading,Buy,1105988590,2306309569,"","","",BTC,0.00027000,9.76178770,USDT,10.09949580,10.09988554,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 04:12:47,Spot Trading,Buy,1105988896,2306311800,"","","",BTC,0.00027000,9.76178770,USDT,10.09796489,10.09835458,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 04:13:46,Spot Trading,Buy,1105989674,2306310908,"","","",BTC,0.00027000,9.76178770,USDT,10.09458450,10.09497405,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 04:17:57,Spot Trading,Buy,1105991813,2306312366,"","","",BTC,0.00027000,9.76178770,USDT,10.09171710,10.09210654,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 04:18:59,Spot Trading,Buy,1105992365,2306313002,"","","",BTC,0.00027000,9.76178770,USDT,10.08521280,10.08560199,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 04:33:23,Spot Trading,Buy,1105998025,2306312240,"","","",BTC,0.00027000,9.76178770,USDT,10.10977200,10.11016214,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 04:33:32,Spot Trading,Sell,1105992423,2306313753,"","","",BTC,0.00027000,9.76178770,USDT,10.11546899,10.11585936,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 04:38:43,Spot Trading,Sell,1105991844,2306311789,"","","",BTC,0.00027000,9.76178770,USDT,10.12200300,10.12239361,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 04:38:53,Spot Trading,Sell,1105989743,2306313843,"","","",BTC,0.00027000,9.76178770,USDT,10.12486500,10.12525572,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 04:41:25,Spot Trading,Buy,1106001925,2306315341,"","","",BTC,0.00027000,9.76178770,USDT,10.12215149,10.12254211,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 04:52:40,Spot Trading,Buy,1106004673,2306316508,"","","",BTC,0.00027000,9.76178770,USDT,10.11646530,10.11685569,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 05:08:21,Spot Trading,Buy,1106009945,2306319402,"","","",BTC,0.00027000,9.76178770,USDT,10.09416600,10.09455553,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 05:18:19,Spot Trading,Buy,1106014122,2306320321,"","","",BTC,0.00027000,9.76178770,USDT,10.08987840,10.09026777,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 05:19:20,Spot Trading,Buy,1106014515,2306320335,"","","",BTC,0.00027000,9.76178770,USDT,10.08987840,10.09026777,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 05:21:37,Spot Trading,Buy,1106015724,2306318215,"","","",BTC,0.00027000,9.76178770,USDT,10.08576630,10.08615551,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 05:22:37,Spot Trading,Buy,1106016371,2306318227,"","","",BTC,0.00027000,9.76178770,USDT,10.08790200,10.08829129,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 05:23:37,Spot Trading,Buy,1106016786,2306320394,"","","",BTC,0.00027000,9.76178770,USDT,10.08600390,10.08639312,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 06:06:38,Spot Trading,Sell,1106016812,2306325181,"","","",BTC,0.00027000,9.76178770,USDT,10.11625199,10.11664239,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 06:06:38,Spot Trading,Sell,1106015741,2306325166,"","","",BTC,0.00027000,9.76178770,USDT,10.11603599,10.11642638,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 06:18:12,Spot Trading,Buy,1106041782,2306330033,"","","",BTC,0.00027000,9.76178770,USDT,10.11266099,10.11305125,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 06:53:38,Spot Trading,Sell,1106014582,2306335404,"","","",BTC,0.00027000,9.76178770,USDT,10.12013999,10.12053054,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 06:53:38,Spot Trading,Sell,1106014154,2306335403,"","","",BTC,0.00027000,9.76178770,USDT,10.12013999,10.12053054,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 06:53:38,Spot Trading,Sell,1106016401,2306335369,"","","",BTC,0.00027000,9.76178770,USDT,10.11816900,10.11855946,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 06:54:19,Spot Trading,Buy,1106053907,2306334977,"","","",BTC,0.00027000,9.76178770,USDT,10.12255920,10.12294983,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 07:00:00,Spot Trading,Sell,1106010021,2306336058,"","","",BTC,0.00027000,9.76178770,USDT,10.12445999,10.12485070,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 07:05:13,Spot Trading,Sell,1105989050,2306339157,"","","",BTC,0.00027000,9.76178770,USDT,10.12826699,10.12865785,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 07:05:22,Spot Trading,Sell,1105988611,2306338213,"","","",BTC,0.00027000,9.76178770,USDT,10.12980600,10.13019691,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 07:10:48,Spot Trading,Sell,1105980858,2306341932,"","","",BTC,0.00027000,9.76178770,USDT,10.13094000,10.13133095,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 07:11:56,Spot Trading,Buy,1106059695,2306342913,"","","",BTC,0.00027000,9.76178770,USDT,10.13289480,10.13328583,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 07:52:00,Spot Trading,Buy,1106073957,2306350919,"","","",BTC,0.00016000,5.78476308,USDT,5.99268160,5.99291286,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:08:24,Spot Trading,Buy,1106080769,2306353608,"","","",BTC,0.00016000,5.78476308,USDT,5.98889600,5.98912711,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:12:41,Spot Trading,Buy,1106082152,2306354321,"","","",BTC,0.00016000,5.78476308,USDT,5.98954720,5.98977834,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:15:41,Spot Trading,Buy,1106083756,2306356317,"","","",BTC,0.00016000,5.78476308,USDT,5.98466400,5.98489495,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:16:44,Spot Trading,Buy,1106084931,2306356409,"","","",BTC,0.00005000,1.80773846,USDT,1.86920200,1.86927413,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:16:44,Spot Trading,Buy,1106084931,2306356411,"","","",BTC,0.00011000,3.97702462,USDT,4.11207170,4.11223038,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:20:19,Spot Trading,Buy,1106087059,2306358273,"","","",BTC,0.00016000,5.78476308,USDT,5.97720640,5.97743706,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:21:22,Spot Trading,Buy,1106087767,2306357758,"","","",BTC,0.00016000,5.78476308,USDT,5.97810400,5.97833470,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:23:42,Spot Trading,Buy,1106089437,2306356964,"","","",BTC,0.00016000,5.78476308,USDT,5.97136480,5.97159523,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:24:45,Spot Trading,Buy,1106090330,2306357837,"","","",BTC,0.00016000,5.78476308,USDT,5.97362720,5.97385772,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:27:43,Spot Trading,Buy,1106093576,2306360810,"","","",BTC,0.00016000,5.78476308,USDT,5.96420960,5.96443976,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:29:24,Spot Trading,Buy,1106095369,2306361355,"","","",BTC,0.00016000,5.78476308,USDT,5.96456640,5.96479657,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:30:28,Spot Trading,Buy,1106096364,2306360022,"","","",BTC,0.00016000,5.78476308,USDT,5.96281920,5.96304931,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:32:10,Spot Trading,Buy,1106097808,2306363200,"","","",BTC,0.00016000,5.78476308,USDT,5.96413600,5.96436616,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:35:07,Spot Trading,Buy,1106100223,2306361569,"","","",BTC,0.00016000,5.78476308,USDT,5.97136640,5.97159684,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:48:35,Spot Trading,Sell,1106096453,2306365946,"","","",BTC,0.00016000,5.78476308,USDT,5.98070400,5.98093480,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:49:23,Spot Trading,Sell,1106093664,2306365143,"","","",BTC,0.00016000,5.78476308,USDT,5.98209600,5.98232685,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:49:23,Spot Trading,Sell,1106097912,2306365142,"","","",BTC,0.00016000,5.78476308,USDT,5.98203200,5.98226285,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:49:34,Spot Trading,Buy,1106107963,2306366314,"","","",BTC,0.00016000,5.78476308,USDT,5.98244320,5.98267406,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 08:50:06,Spot Trading,Sell,1106095478,2306365987,"","","",BTC,0.00016000,5.78476308,USDT,5.98246400,5.98269486,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:05:58,Spot Trading,Buy,1106117993,2306367197,"","","",BTC,0.00016000,5.78476308,USDT,5.96261760,5.96284770,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:07:03,Spot Trading,Buy,1106119349,2306370136,"","","",BTC,0.00016000,5.78476308,USDT,5.95592320,5.95615304,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:08:44,Spot Trading,Buy,1106120854,2306370767,"","","",BTC,0.00016000,5.78476308,USDT,5.95433920,5.95456898,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:12:04,Spot Trading,Sell,1106120974,2306372303,"","","",BTC,0.00016000,5.78476308,USDT,5.97220800,5.97243847,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:14:31,Spot Trading,Sell,1106119400,2306371897,"","","",BTC,0.00016000,5.78476308,USDT,5.97379200,5.97402253,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:17:01,Spot Trading,Sell,1106118085,2306372414,"","","",BTC,0.00016000,5.78476308,USDT,5.98051200,5.98074279,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:23:08,Spot Trading,Sell,1106100242,2306374222,"","","",BTC,0.00016000,5.78476308,USDT,5.98928000,5.98951113,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:23:08,Spot Trading,Sell,1106089519,2306374221,"","","",BTC,0.00016000,5.78476308,USDT,5.98928000,5.98951113,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:25:44,Spot Trading,Buy,1106133043,2306373665,"","","",BTC,0.00016000,5.78476308,USDT,5.98087360,5.98110440,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:38:17,Spot Trading,Buy,1106141447,2306376013,"","","",BTC,0.00016000,5.78476308,USDT,5.97409600,5.97432654,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:41:17,Spot Trading,Buy,1106143433,2306377743,"","","",BTC,0.00016000,5.78476308,USDT,5.97035840,5.97058880,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:45:32,Spot Trading,Buy,1106147002,2306377852,"","","",BTC,0.00016000,5.78476308,USDT,5.96867200,5.96890233,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 09:48:31,Spot Trading,Buy,1106149486,2306377021,"","","",BTC,0.00016000,5.78476308,USDT,5.96369440,5.96392454,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 10:24:04,Spot Trading,Sell,1106149517,2306381598,"","","",BTC,0.00016000,5.78476308,USDT,5.98158400,5.98181483,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 10:30:23,Spot Trading,Buy,1106167349,2306381052,"","","",BTC,0.00016000,5.78476308,USDT,5.98245600,5.98268686,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 10:41:02,Spot Trading,Buy,1106171838,2306382074,"","","",BTC,0.00016000,5.78476308,USDT,5.97286560,5.97309609,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 10:58:42,Spot Trading,Buy,1106180009,2306387629,"","","",BTC,0.00016000,5.78476308,USDT,5.96859520,5.96882553,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 10:59:47,Spot Trading,Buy,1106180354,2306387160,"","","",BTC,0.00016000,5.78476308,USDT,5.96850720,5.96873752,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:00:50,Spot Trading,Buy,1106180905,2306387658,"","","",BTC,0.00016000,5.78476308,USDT,5.96820640,5.96843671,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:02:31,Spot Trading,Buy,1106182070,2306387292,"","","",BTC,0.00016000,5.78476308,USDT,5.96611840,5.96634863,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:06:14,Spot Trading,Sell,1106182223,2306387389,"","","",BTC,0.00016000,5.78476308,USDT,5.98401600,5.98424692,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:07:45,Spot Trading,Sell,1106180956,2306387829,"","","",BTC,0.00016000,5.78476308,USDT,5.98611200,5.98634300,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:07:45,Spot Trading,Sell,1106180380,2306387430,"","","",BTC,0.00016000,5.78476308,USDT,5.98641600,5.98664702,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:07:45,Spot Trading,Sell,1106180060,2306387845,"","","",BTC,0.00016000,5.78476308,USDT,5.98649600,5.98672702,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:07:45,Spot Trading,Sell,1106147084,2306386913,"","","",BTC,0.00016000,5.78476308,USDT,5.98657600,5.98680702,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:08:59,Spot Trading,Sell,1106143495,2306388278,"","","",BTC,0.00016000,5.78476308,USDT,5.98827200,5.98850309,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:14:54,Spot Trading,Sell,1106171894,2306388406,"","","",BTC,0.00016000,5.78476308,USDT,5.99078400,5.99101518,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:15:12,Spot Trading,Sell,1106090431,2306387999,"","","",BTC,0.00016000,5.78476308,USDT,5.99155200,5.99178321,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:15:13,Spot Trading,Sell,1106141512,2306388423,"","","",BTC,0.00016000,5.78476308,USDT,5.99201600,5.99224723,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:15:37,Spot Trading,Sell,1106087153,2306388013,"","","",BTC,0.00016000,5.78476308,USDT,5.99513600,5.99536735,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:15:49,Spot Trading,Sell,1106087831,2306388667,"","","",BTC,0.00016000,5.78476308,USDT,5.99603200,5.99626339,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:16:07,Spot Trading,Sell,1106133084,2306388705,"","","",BTC,0.00016000,5.78476308,USDT,5.99881600,5.99904749,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:16:10,Spot Trading,Sell,1106084991,2306388716,"","","",BTC,0.00005000,1.80773846,USDT,1.87481000,1.87488235,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:16:23,Spot Trading,Sell,1106108025,2306388499,"","","",BTC,0.00016000,5.78476308,USDT,6.00038400,6.00061555,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:19:42,Spot Trading,Sell,1106167381,2306390412,"","","",BTC,0.00016000,5.78476308,USDT,6.00040000,6.00063156,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:25:53,Spot Trading,Buy,1106201702,2306389278,"","","",BTC,0.00016000,5.78476308,USDT,5.99525760,5.99548896,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:27:26,Spot Trading,Sell,1106083820,2306388911,"","","",BTC,0.00016000,5.78476308,USDT,6.00262400,6.00285564,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:28:45,Spot Trading,Sell,1105980293,2306389314,"","","",BTC,0.00027000,9.76178770,USDT,10.13447700,10.13486809,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:44:11,Spot Trading,Buy,1106215941,2306393643,"","","",BTC,0.00016000,5.78476308,USDT,5.98365760,5.98388851,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:45:15,Spot Trading,Buy,1106217536,2306393681,"","","",BTC,0.00016000,5.78476308,USDT,5.97985440,5.98008516,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:46:19,Spot Trading,Buy,1106218687,2306392789,"","","",BTC,0.00016000,5.78476308,USDT,5.97397280,5.97420334,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:50:33,Spot Trading,Buy,1106222467,2306393292,"","","",BTC,0.00016000,5.78476308,USDT,5.97323040,5.97346091,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:51:39,Spot Trading,Buy,1106223340,2306396021,"","","",BTC,0.00016000,5.78476308,USDT,5.97171200,5.97194245,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:52:42,Spot Trading,Buy,1106224521,2306396544,"","","",BTC,0.00016000,5.78476308,USDT,5.97125440,5.97148483,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 11:59:47,Spot Trading,Buy,1106233209,2306398088,"","","",BTC,0.00016000,5.78476308,USDT,5.95997600,5.96020600,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:02:47,Spot Trading,Buy,1106236172,2306398371,"","","",BTC,0.00016000,5.78476308,USDT,5.95180640,5.95203608,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:04:28,Spot Trading,Buy,1106238099,2306398876,"","","",BTC,0.00016000,5.78476308,USDT,5.95071520,5.95094484,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:06:10,Spot Trading,Buy,1106239815,2306399911,"","","",BTC,0.00016000,5.78476308,USDT,5.95142080,5.95165047,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:08:30,Spot Trading,Buy,1106241462,2306402019,"","","",BTC,0.00016000,5.78476308,USDT,5.96363680,5.96386694,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:09:10,Spot Trading,Sell,1106238173,2306400782,"","","",BTC,0.00016000,5.78476308,USDT,5.96856000,5.96879033,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:10:38,Spot Trading,Sell,1106239906,2306400487,"","","",BTC,0.00016000,5.78476308,USDT,5.96928000,5.96951035,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:10:48,Spot Trading,Sell,1106236333,2306401590,"","","",BTC,0.00016000,5.78476308,USDT,5.96966400,5.96989437,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:16:35,Spot Trading,Buy,1106248240,2306401675,"","","",BTC,0.00016000,5.78476308,USDT,5.95185280,5.95208248,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:18:56,Spot Trading,Buy,1106250375,2306401712,"","","",BTC,0.00016000,5.78476308,USDT,5.94786240,5.94809193,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:22:32,Spot Trading,Buy,1106253746,2306402849,"","","",BTC,0.00016000,5.78476308,USDT,5.94727200,5.94750151,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:23:35,Spot Trading,Buy,1106255045,2306403846,"","","",BTC,0.00016000,5.78476308,USDT,5.94248640,5.94271572,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:25:16,Spot Trading,Buy,1106257404,2306404830,"","","",BTC,0.00016000,5.78476308,USDT,5.93927680,5.93950600,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:26:19,Spot Trading,Buy,1106258835,2306404905,"","","",BTC,0.00016000,5.78476308,USDT,5.94073920,5.94096845,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:29:55,Spot Trading,Buy,1106261856,2306406837,"","","",BTC,0.00016000,5.78476308,USDT,5.93339840,5.93362737,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:34:22,Spot Trading,Sell,1106261967,2306407331,"","","",BTC,0.00016000,5.78476308,USDT,5.95120000,5.95142966,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:35:19,Spot Trading,Sell,1106257508,2306406488,"","","",BTC,0.00016000,5.78476308,USDT,5.95708800,5.95731788,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:35:20,Spot Trading,Sell,1106258937,2306406196,"","","",BTC,0.00016000,5.78476308,USDT,5.95856000,5.95878994,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:47:33,Spot Trading,Buy,1106276633,2306407938,"","","",BTC,0.00016000,5.78476308,USDT,5.95427360,5.95450338,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 12:58:50,Spot Trading,Buy,1106285729,2306410040,"","","",BTC,0.00016000,5.78476308,USDT,5.94039360,5.94062284,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 13:00:34,Spot Trading,Buy,1106287141,2306409080,"","","",BTC,0.00016000,5.78476308,USDT,5.93918080,5.93940999,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 13:04:11,Spot Trading,Buy,1106290123,2306410116,"","","",BTC,0.00016000,5.78476308,USDT,5.94486080,5.94509021,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 13:07:08,Spot Trading,Buy,1106293032,2306411167,"","","",BTC,0.00016000,5.78476308,USDT,5.93667680,5.93690590,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 13:08:11,Spot Trading,Buy,1106294252,2306410748,"","","",BTC,0.00016000,5.78476308,USDT,5.93157440,5.93180330,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 13:09:53,Spot Trading,Buy,1106296168,2306410339,"","","",BTC,0.00016000,5.78476308,USDT,5.92963200,5.92986082,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 13:13:29,Spot Trading,Buy,1106301479,2306412441,"","","",BTC,0.00016000,5.78476308,USDT,5.92708160,5.92731033,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 13:15:09,Spot Trading,Buy,1106303749,2306414209,"","","",BTC,0.00016000,5.78476308,USDT,5.92416000,5.92438861,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 13:16:12,Spot Trading,Buy,1106306074,2306416752,"","","",BTC,0.00016000,5.78476308,USDT,5.91532480,5.91555307,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 13:17:16,Spot Trading,Buy,1106308836,2306419321,"","","",BTC,0.00016000,5.78476308,USDT,5.91582720,5.91605549,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-16 13:18:19,Spot Trading,Buy,1106311072,2306418620,"","","",BTC,0.00016000,5.78476308,USDT,5.90194720,5.90217496,BNB,0E-8,0E-8,Wallet,"",""
